"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/10/2002","AQS","060170011","1","27","ug/m3 LC","82","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"11/16/2002","AQS","060170011","1","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"11/22/2002","AQS","060170011","1","17","ug/m3 LC","61","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"11/28/2002","AQS","060170011","1","22","ug/m3 LC","72","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"12/04/2002","AQS","060170011","1","12","ug/m3 LC","50","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"12/10/2002","AQS","060170011","1","10","ug/m3 LC","42","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"12/16/2002","AQS","060170011","1","2","ug/m3 LC","8","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"12/22/2002","AQS","060170011","1","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"12/28/2002","AQS","060170011","1","1","ug/m3 LC","4","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/02/2002","AQS","060170011","2","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/08/2002","AQS","060170011","2","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/14/2002","AQS","060170011","2","3","ug/m3 LC","13","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/20/2002","AQS","060170011","2","12","ug/m3 LC","50","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/26/2002","AQS","060170011","2","2","ug/m3 LC","8","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/01/2002","AQS","060170011","2","17","ug/m3 LC","61","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/07/2002","AQS","060170011","2","1","ug/m3 LC","4","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/13/2002","AQS","060170011","2","10","ug/m3 LC","42","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/19/2002","AQS","060170011","2","1","ug/m3 LC","4","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/25/2002","AQS","060170011","2","14","ug/m3 LC","55","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/03/2002","AQS","060170011","2","13","ug/m3 LC","53","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/09/2002","AQS","060170011","2","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/15/2002","AQS","060170011","2","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/21/2002","AQS","060170011","2","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/27/2002","AQS","060170011","2","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/02/2002","AQS","060170011","2","8","ug/m3 LC","33","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/08/2002","AQS","060170011","2","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/10/2002","AQS","060170011","2","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/14/2002","AQS","060170011","2","3","ug/m3 LC","13","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/16/2002","AQS","060170011","2","3","ug/m3 LC","13","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/20/2002","AQS","060170011","2","8","ug/m3 LC","33","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/23/2002","AQS","060170011","2","12","ug/m3 LC","50","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/26/2002","AQS","060170011","2","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"05/02/2002","AQS","060170011","2","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"05/08/2002","AQS","060170011","2","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"05/14/2002","AQS","060170011","2","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"05/20/2002","AQS","060170011","2","1","ug/m3 LC","4","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"05/26/2002","AQS","060170011","2","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"06/01/2002","AQS","060170011","2","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"06/07/2002","AQS","060170011","2","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"06/13/2002","AQS","060170011","2","9","ug/m3 LC","38","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"06/19/2002","AQS","060170011","2","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"06/25/2002","AQS","060170011","2","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/01/2002","AQS","060170011","2","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/07/2002","AQS","060170011","2","4","ug/m3 LC","17","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/13/2002","AQS","060170011","2","10","ug/m3 LC","42","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/19/2002","AQS","060170011","2","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/25/2002","AQS","060170011","2","3","ug/m3 LC","13","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/02/2002","AQS","060170012","1","1","ug/m3 LC","4","Echo Summit","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.81161","-120.033084"
"01/05/2002","AQS","060170012","1","1","ug/m3 LC","4","Echo Summit","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.81161","-120.033084"
"01/02/2002","AQS","060179000","1","0.3","ug/m3 LC","1","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"01/05/2002","AQS","060179000","1","0.5","ug/m3 LC","2","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"01/08/2002","AQS","060179000","1","0.5","ug/m3 LC","2","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"01/11/2002","AQS","060179000","1","3.6","ug/m3 LC","15","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"01/14/2002","AQS","060179000","1","0.9","ug/m3 LC","4","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"01/17/2002","AQS","060179000","1","2.3","ug/m3 LC","10","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"01/20/2002","AQS","060179000","1","0.8","ug/m3 LC","3","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"01/23/2002","AQS","060179000","1","0.8","ug/m3 LC","3","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"01/26/2002","AQS","060179000","1","0.5","ug/m3 LC","2","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"01/29/2002","AQS","060179000","1","0.9","ug/m3 LC","4","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"02/01/2002","AQS","060179000","1","1.1","ug/m3 LC","5","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"02/04/2002","AQS","060179000","1","2.2","ug/m3 LC","9","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"02/07/2002","AQS","060179000","1","0.5","ug/m3 LC","2","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"02/10/2002","AQS","060179000","1","2","ug/m3 LC","8","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"02/13/2002","AQS","060179000","1","1.5","ug/m3 LC","6","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"02/16/2002","AQS","060179000","1","2.1","ug/m3 LC","9","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"02/19/2002","AQS","060179000","1","0.2","ug/m3 LC","1","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"02/22/2002","AQS","060179000","1","1.9","ug/m3 LC","8","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
"02/25/2002","AQS","060179000","1","1.7","ug/m3 LC","7","Bliss SP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.9759996246692","-120.103505924399"
